Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber,Sales,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
Spain,Euro Shopping Channel,Small,2003,Trains,Trains,9/28/2003,$0.00M,10153,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,9/28/2003,Small,September,9,58,Q3,13,31,(91) 555 94 44,28034,S50_1514,3,Q3,,Shipped,EMEA,57.41,2003,2003,31
Finland,Suominen Souveniers,Small,2003,Trucks&Buses,Trucks&Buses,8/1/2003,$0.00M,10141,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,8/1/2003,Small,August,8,54,Q3,7,24,+358 9 8045 555,FIN-02271,S32_2509,3,Q3,,Shipped,EMEA,45.99,2003,2003,24
Finland,"Oulu Toy Supplies, Inc.",Small,2003,Trucks&Buses,Trucks&Buses,9/21/2003,$0.00M,10151,$0.00M,Torikatu 38,,Oulu,Pirkko,Koskitalo,"Oulu Toy Supplies, Inc.",1,"Oulu Toy Supplies, Inc.",9/21/2003,Small,September,9,54,Q3,5,41,981-443655,90110,S32_2509,3,Q3,,Shipped,EMEA,63.85,2003,2003,41
Belgium,Royale Belge,Small,2003,Vintage Cars,Vintage Cars,8/13/2003,$0.00M,10144,$0.00M,"Boulevard Tirou, 255",,Charleroi,Pascale,Cartrain,Royale Belge,1,Royale Belge,8/13/2003,Small,August,8,68,Q3,1,20,(071) 23 67 2555,B-6000,S32_4289,3,Q3,,Shipped,EMEA,81.86,2003,2003,20
Spain,Euro Shopping Channel,Small,2003,Vintage Cars,Vintage Cars,9/28/2003,$0.00M,10153,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,9/28/2003,Small,September,9,87,Q3,6,22,(91) 555 94 44,28034,S18_4522,3,Q3,,Shipped,EMEA,83.38,2003,2003,22
Singapore,"Dragon Souveniers, Ltd.",Small,2003,Classic Cars,Classic Cars,9/19/2003,$0.00M,10150,$0.00M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",9/19/2003,Small,September,9,101,Q3,3,20,+65 221 7555,79903,S700_2824,3,Q3,,Shipped,Japan,100,2003,2003,20
Singapore,"Dragon Souveniers, Ltd.",Small,2003,Trucks&Buses,Trucks&Buses,9/19/2003,$0.00M,10150,$0.00M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",9/19/2003,Small,September,9,64,Q3,4,49,+65 221 7555,79903,S32_3522,3,Q3,,Shipped,Japan,58.18,2003,2003,49
Singapore,"Dragon Souveniers, Ltd.",Small,2003,Vintage Cars,Vintage Cars,9/19/2003,$0.00M,10150,$0.00M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",9/19/2003,Small,September,9,50,Q3,6,30,+65 221 7555,79903,S18_4668,3,Q3,,Shipped,Japan,42.76,2003,2003,30
US,Mini Gifts Distributors Ltd.,Small,2003,Classic Cars,Classic Cars,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,37,Q3,1,20,4155551450,97562,S24_2972,3,Q3,CA,Shipped,NA,35.87,2003,2003,20
US,Mini Gifts Distributors Ltd.,Small,2003,Classic Cars,Classic Cars,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,61,Q3,6,27,4155551450,97562,S24_3371,3,Q3,CA,Shipped,NA,66.13,2003,2003,27
US,Mini Gifts Distributors Ltd.,Small,2003,Classic Cars,Classic Cars,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,80,Q3,11,23,4155551450,97562,S24_4620,3,Q3,CA,Shipped,NA,87.31,2003,2003,23
US,Collectables For Less Inc.,Small,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Small,September,9,37,Q3,1,25,6175558555,58339,S24_2972,3,Q3,MA,Shipped,NA,42.67,2003,2003,25
US,Collectables For Less Inc.,Small,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Small,September,9,140,Q3,2,23,6175558555,58339,S24_3856,3,Q3,MA,Shipped,NA,100,2003,2003,23
US,Collectables For Less Inc.,Small,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Small,September,9,61,Q3,6,30,6175558555,58339,S24_3371,3,Q3,MA,Shipped,NA,68.58,2003,2003,30
US,Collectables For Less Inc.,Small,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Small,September,9,80,Q3,11,31,6175558555,58339,S24_4620,3,Q3,MA,Shipped,NA,64.67,2003,2003,31
US,Mini Gifts Distributors Ltd.,Small,2003,Motorcycles,Motorcycles,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,62,Q3,13,45,4155551450,97562,S18_3782,3,Q3,CA,Shipped,NA,50.36,2003,2003,45
US,Mini Gifts Distributors Ltd.,Small,2003,Motorcycles,Motorcycles,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,40,Q3,14,33,4155551450,97562,S32_2206,3,Q3,CA,Shipped,NA,40.23,2003,2003,33
US,Mini Gifts Distributors Ltd.,Small,2003,Motorcycles,Motorcycles,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,69,Q3,16,29,4155551450,97562,S24_2360,3,Q3,CA,Shipped,NA,61.64,2003,2003,29
US,Mini Gifts Distributors Ltd.,Small,2003,Motorcycles,Motorcycles,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,102,Q3,17,30,4155551450,97562,S32_4485,3,Q3,CA,Shipped,NA,89.8,2003,2003,30
US,Toys4GrownUps.com,Small,2003,Motorcycles,Motorcycles,8/25/2003,$0.00M,10145,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,8/25/2003,Small,August,8,40,Q3,1,31,6265557265,90003,S32_2206,3,Q3,CA,Shipped,NA,35.8,2003,2003,31
US,Toys4GrownUps.com,Small,2003,Motorcycles,Motorcycles,8/25/2003,$0.00M,10145,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,8/25/2003,Small,August,8,69,Q3,3,27,6265557265,90003,S24_2360,3,Q3,CA,Shipped,NA,60.95,2003,2003,27
US,Toys4GrownUps.com,Small,2003,Planes,Planes,8/25/2003,$0.00M,10145,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,8/25/2003,Small,August,8,118,Q3,13,20,6265557265,90003,S700_2834,3,Q3,CA,Shipped,NA,100,2003,2003,20
US,Toys4GrownUps.com,Small,2003,Planes,Planes,8/25/2003,$0.00M,10145,$0.00M,78934 Hillside Dr.,,Pasadena,Julie,Young,Toys4GrownUps.com,1,Toys4GrownUps.com,8/25/2003,Small,August,8,72,Q3,15,33,6265557265,90003,S24_4278,3,Q3,CA,Shipped,NA,84.77,2003,2003,33
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,80,Q3,3,28,5085559555,50553,S700_3167,3,Q3,MA,Shipped,NA,96,2003,2003,28
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,99,Q3,4,26,5085559555,50553,S700_2466,3,Q3,MA,Shipped,NA,82.77,2003,2003,26
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,74,Q3,5,34,5085559555,50553,S700_4002,3,Q3,MA,Shipped,NA,85.87,2003,2003,34
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,68,Q3,6,28,5085559555,50553,S24_3949,3,Q3,MA,Shipped,NA,66.19,2003,2003,28
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,68,Q3,8,27,5085559555,50553,S24_2841,3,Q3,MA,Shipped,NA,60.97,2003,2003,27
US,Mini Creations Ltd.,Small,2003,Planes,Planes,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,49,Q3,10,37,5085559555,50553,S72_1253,3,Q3,MA,Shipped,NA,50.65,2003,2003,37
US,Mini Gifts Distributors Ltd.,Small,2003,Ships,Ships,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,66,Q3,2,41,4155551450,97562,S700_1138,3,Q3,CA,Shipped,NA,64,2003,2003,41
US,Mini Gifts Distributors Ltd.,Small,2003,Ships,Ships,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,100,Q3,3,21,4155551450,97562,S700_3505,3,Q3,CA,Shipped,NA,100,2003,2003,21
US,Mini Gifts Distributors Ltd.,Small,2003,Ships,Ships,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,54,Q3,5,39,4155551450,97562,S72_3212,3,Q3,CA,Shipped,NA,44.23,2003,2003,39
US,Mini Creations Ltd.,Small,2003,Ships,Ships,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,90,Q3,11,26,5085559555,50553,S700_2047,3,Q3,MA,Shipped,NA,100,2003,2003,26
US,Mini Creations Ltd.,Small,2003,Ships,Ships,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,72,Q3,16,31,5085559555,50553,S700_2610,3,Q3,MA,Shipped,NA,85.29,2003,2003,31
US,Mini Gifts Distributors Ltd.,Small,2003,Trains,Trains,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,100,Q3,10,22,4155551450,97562,S18_3259,3,Q3,CA,Shipped,NA,97.81,2003,2003,22
US,Mini Gifts Distributors Ltd.,Small,2003,Trains,Trains,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,58,Q3,14,42,4155551450,97562,S50_1514,3,Q3,CA,Shipped,NA,49.79,2003,2003,42
US,Technics Stores Inc.,Small,2003,Trucks&Buses,Trucks&Buses,7/24/2003,$0.00M,10140,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,7/24/2003,Small,July,7,96,Q3,3,26,6505556809,94217,S32_1268,3,Q3,CA,Shipped,NA,100,2003,2003,26
US,Technics Stores Inc.,Small,2003,Trucks&Buses,Trucks&Buses,7/24/2003,$0.00M,10140,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,7/24/2003,Small,July,7,64,Q3,7,28,6505556809,94217,S32_3522,3,Q3,CA,Shipped,NA,60.76,2003,2003,28
US,Technics Stores Inc.,Small,2003,Vintage Cars,Vintage Cars,7/24/2003,$0.00M,10140,$0.00M,9408 Furth Circle,,Burlingame,Juri,Hirano,Technics Stores Inc.,1,Technics Stores Inc.,7/24/2003,Small,July,7,50,Q3,9,29,6505556809,94217,S18_4668,3,Q3,CA,Shipped,NA,43.27,2003,2003,29
US,Mini Gifts Distributors Ltd.,Small,2003,Vintage Cars,Vintage Cars,8/8/2003,$0.00M,10142,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Small,August,8,87,Q3,7,24,4155551450,97562,S18_4522,3,Q3,CA,Shipped,NA,70.22,2003,2003,24
US,Mini Creations Ltd.,Small,2003,Vintage Cars,Vintage Cars,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,43,Q3,1,34,5085559555,50553,S50_1341,3,Q3,MA,Shipped,NA,36.66,2003,2003,34
US,Mini Creations Ltd.,Small,2003,Vintage Cars,Vintage Cars,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,65,Q3,9,33,5085559555,50553,S24_3420,3,Q3,MA,Shipped,NA,77.59,2003,2003,33
US,Mini Creations Ltd.,Small,2003,Vintage Cars,Vintage Cars,8/10/2003,$0.00M,10143,$0.00M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,8/10/2003,Small,August,8,83,Q3,14,23,5085559555,50553,S24_3816,3,Q3,MA,Shipped,NA,80.51,2003,2003,23
US,Signal Collectibles Ltd.,Small,2003,Vintage Cars,Vintage Cars,9/12/2003,$0.00M,10149,$0.00M,2793 Furth Circle,,Brisbane,Sue,Taylor,Signal Collectibles Ltd.,1,Signal Collectibles Ltd.,9/12/2003,Small,September,9,97,Q3,1,20,4155554312,94217,S24_4258,3,Q3,CA,Shipped,NA,90.57,2003,2003,20
US,Signal Collectibles Ltd.,Small,2003,Vintage Cars,Vintage Cars,9/12/2003,$0.00M,10149,$0.00M,2793 Furth Circle,,Brisbane,Sue,Taylor,Signal Collectibles Ltd.,1,Signal Collectibles Ltd.,9/12/2003,Small,September,9,44,Q3,6,49,4155554312,94217,S24_2022,3,Q3,CA,Shipped,NA,49.28,2003,2003,49
US,Signal Collectibles Ltd.,Small,2003,Vintage Cars,Vintage Cars,9/12/2003,$0.00M,10149,$0.00M,2793 Furth Circle,,Brisbane,Sue,Taylor,Signal Collectibles Ltd.,1,Signal Collectibles Ltd.,9/12/2003,Small,September,9,33,Q3,7,36,4155554312,94217,S24_1937,3,Q3,CA,Shipped,NA,33.19,2003,2003,36
US,Signal Collectibles Ltd.,Small,2003,Vintage Cars,Vintage Cars,9/12/2003,$0.00M,10149,$0.00M,2793 Furth Circle,,Brisbane,Sue,Taylor,Signal Collectibles Ltd.,1,Signal Collectibles Ltd.,9/12/2003,Small,September,9,41,Q3,9,26,4155554312,94217,S24_3969,3,Q3,CA,Shipped,NA,38.98,2003,2003,26
,,,,,,,,,,,,,,,,0,,10/14/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/30/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/13/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/1/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/12/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/15/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/3/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/29/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/26/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/25/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/19/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/27/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/24/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/16/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/7/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/31/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,10/9/2003,,,10,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/24/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/30/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/29/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/23/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/1/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/10/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/16/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/15/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/3/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/2/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/22/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/17/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/9/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,11/28/2003,,,11,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/21/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/28/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/23/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/20/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/8/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/22/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/27/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/15/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/24/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/4/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/12/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/19/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/31/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/17/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/6/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/16/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/26/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/14/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/13/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/11/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/10/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/18/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/30/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/25/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/29/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
,,,,,,,,,,,,,,,,0,,12/7/2003,,,12,,,,,,,,,Q4,,,,,,2003,0
Norway,"Norway Gifts By Mail, Co.",Large,2003,Classic Cars,Classic Cars,10/5/2003,$0.01M,10301,$0.01M,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,Jan,Klaeboe,"Norway Gifts By Mail, Co.",1,"Norway Gifts By Mail, Co.",10/5/2003,Large,October,10,140,Q4,11,50,+47 2212 1555,N 0106,S24_3856,4,Q4,,Shipped,EMEA,100,2003,2003,50
Spain,Euro Shopping Channel,Large,2003,Classic Cars,Classic Cars,12/2/2003,$0.01M,10203,$0.01M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,12/2/2003,Large,December,12,169,Q4,1,48,(91) 555 94 44,28034,S18_3232,4,Q4,,Shipped,EMEA,100,2003,2003,48
Singapore,"Dragon Souveniers, Ltd.",Large,2003,Classic Cars,Classic Cars,10/22/2003,$0.01M,10165,$0.01M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",10/22/2003,Large,October,10,169,Q4,16,47,+65 221 7555,79903,S18_3232,4,Q4,,Shipped,Japan,100,2003,2003,47
US,Mini Classics,Large,2003,Classic Cars,Classic Cars,11/25/2003,$0.01M,10195,$0.01M,3758 North Pendale Street,,White Plains,Steve,Frick,Mini Classics,1,Mini Classics,11/25/2003,Large,November,11,169,Q4,10,50,9145554562,24067,S18_3232,4,Q4,NY,Shipped,NA,100,2003,2003,50
Australia,"Anna's Decorations, Ltd",Medium,2003,Classic Cars,Classic Cars,11/4/2003,$0.00M,10169,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",11/4/2003,Medium,November,11,146,Q4,4,36,02 9936 8555,2060,S18_3482,4,Q4,NSW,Shipped,APAC,100,2003,2003,36
Australia,"Anna's Decorations, Ltd",Medium,2003,Classic Cars,Classic Cars,11/4/2003,$0.00M,10169,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",11/4/2003,Medium,November,11,148,Q4,7,33,02 9936 8555,2060,S18_4721,4,Q4,NSW,Shipped,APAC,100,2003,2003,33
Australia,"Anna's Decorations, Ltd",Medium,2003,Motorcycles,Motorcycles,11/4/2003,$0.00M,10169,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",11/4/2003,Medium,November,11,81,Q4,10,48,02 9936 8555,2060,S50_4713,4,Q4,NSW,Shipped,APAC,80.55,2003,2003,48
Australia,"Anna's Decorations, Ltd",Medium,2003,Motorcycles,Motorcycles,11/4/2003,$0.00M,10169,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",11/4/2003,Medium,November,11,102,Q4,12,34,02 9936 8555,2060,S32_4485,4,Q4,NSW,Shipped,APAC,100,2003,2003,34
Sweden,Scandinavian Gift Ideas,Medium,2003,Ships,Ships,10/23/2003,$0.00M,10167,$0.00M,?kergatan 24,,Boras,Maria,Larsson,Scandinavian Gift Ideas,1,Scandinavian Gift Ideas,10/23/2003,Medium,October,10,72,Q4,10,46,0695-34 6555,S-844 67,S700_2610,4,Q4,,Cancelled,EMEA,70.11,2003,2003,46
Sweden,Scandinavian Gift Ideas,Medium,2003,Ships,Ships,10/23/2003,$0.00M,10167,$0.00M,?kergatan 24,,Boras,Maria,Larsson,Scandinavian Gift Ideas,1,Scandinavian Gift Ideas,10/23/2003,Medium,October,10,66,Q4,12,43,0695-34 6555,S-844 67,S700_1138,4,Q4,,Cancelled,EMEA,75.34,2003,2003,43
Sweden,Scandinavian Gift Ideas,Medium,2003,Ships,Ships,10/23/2003,$0.00M,10167,$0.00M,?kergatan 24,,Boras,Maria,Larsson,Scandinavian Gift Ideas,1,Scandinavian Gift Ideas,10/23/2003,Medium,October,10,99,Q4,14,28,0695-34 6555,S-844 67,S700_3962,4,Q4,,Cancelled,EMEA,100,2003,2003,28
